       1     5.1000000000E-01    6.3729270152E+01    0.0000000000E+00
       2     5.2000000000E-01    6.9318564467E+01    0.0000000000E+00
       3     5.3000000000E-01    4.5211313983E+02    0.0000000000E+00
       4     5.4000000000E-01    2.1573174176E+02    0.0000000000E+00
       5     5.5000000000E-01    2.3645824912E+02    0.0000000000E+00
       6     5.6000000000E-01    5.6944571201E+02    0.0000000000E+00
       7     5.7000000000E-01    1.9863220205E+03    0.0000000000E+00
       8     5.8000000000E-01    4.6659769526E+05    0.0000000000E+00
       9     5.9000000000E-01    8.2072999273E+02    0.0000000000E+00
      10     6.0000000000E-01    9.0702705873E+01    0.0000000000E+00
      11     6.1000000000E-01    9.1504341119E+01    0.0000000000E+00
      12     6.2000000000E-01    2.7805105223E+02    0.0000000000E+00
      13     6.3000000000E-01    3.9497037607E+01    0.0000000000E+00
      14     6.4000000000E-01    4.5042749517E+02    0.0000000000E+00
      15     6.5000000000E-01    6.1392155183E+01    0.0000000000E+00
      16     6.6000000000E-01    2.6319360690E+02    0.0000000000E+00
      17     6.7000000000E-01    3.2739041646E+02    0.0000000000E+00
      18     6.8000000000E-01    2.6513707614E+01    0.0000000000E+00
      19     6.9000000000E-01    7.8938591794E+01    0.0000000000E+00
      20     7.0000000000E-01    8.4767244982E+02    0.0000000000E+00
      21     7.1000000000E-01    1.7181124129E+03    0.0000000000E+00
      22     7.2000000000E-01    1.5353951202E+03    0.0000000000E+00
      23     7.3000000000E-01    1.1645530082E+03    0.0000000000E+00
      24     7.4000000000E-01    1.8381363329E+03    0.0000000000E+00
      25     7.5000000000E-01    9.4166148736E+02    0.0000000000E+00
      26     7.6000000000E-01    4.3544242091E+01    0.0000000000E+00
      27     7.7000000000E-01    3.5849098980E+01    0.0000000000E+00
      28     7.8000000000E-01    1.1758608532E+03    0.0000000000E+00
      29     7.9000000000E-01    1.4197204859E+03    0.0000000000E+00
      30     8.0000000000E-01    1.0134046050E+02    0.0000000000E+00
      31     8.1000000000E-01    2.2847731425E+02    0.0000000000E+00
      32     8.2000000000E-01    3.1184089923E+05    0.0000000000E+00
      33     8.3000000000E-01    4.7104629809E+01    0.0000000000E+00
      34     8.4000000000E-01    3.3918829639E+02    0.0000000000E+00
      35     8.5000000000E-01    9.8664106592E+00    0.0000000000E+00
      36     8.6000000000E-01    1.1430373826E+02    0.0000000000E+00
      37     8.7000000000E-01    2.7989228087E+02    0.0000000000E+00
      38     8.8000000000E-01    1.9823926595E+02    0.0000000000E+00
      39     8.9000000000E-01    4.6538912210E+02    0.0000000000E+00
      40     9.0000000000E-01    2.2061669641E+01    0.0000000000E+00
      41     9.1000000000E-01    1.1175842647E+03    0.0000000000E+00
      42     9.2000000000E-01    3.2488158045E+01    0.0000000000E+00
      43     9.3000000000E-01    3.3067885522E+02    0.0000000000E+00
      44     9.4000000000E-01    1.7670268811E+01    0.0000000000E+00
      45     9.5000000000E-01    9.8656737243E+01    0.0000000000E+00
      46     9.6000000000E-01    2.7280144610E+01    0.0000000000E+00
      47     9.7000000000E-01    5.1638662073E+02    0.0000000000E+00
      48     9.8000000000E-01    1.7652958033E+02    0.0000000000E+00
      49     9.9000000000E-01    6.6526266305E+00    0.0000000000E+00
