   -6.8894575737E+02     0.1000000000E+01     0.4483415389E+00
   -6.8887686279E+02     0.1000000000E+01     0.4009947019E+00
   -6.8880796821E+02     0.1000000000E+01     0.3561995190E+00
   -6.8873907364E+02     0.1000000000E+01     0.3142803420E+00
   -6.8867017906E+02     0.1000000000E+01     0.2739317280E+00
   -6.8860128449E+02     0.1000000000E+01     0.2355396699E+00
   -6.8853238991E+02     0.1000000000E+01     0.2040499020E+00
   -6.8846349534E+02     0.1000000000E+01     0.1871557950E+00
   -6.8839460076E+02     0.1000000000E+01     0.1874972539E+00
   -6.8832570618E+02     0.1000000000E+01     0.1990655767E+00
   -6.8825681161E+02     0.1000000000E+01     0.2151774823E+00
   -6.8818791703E+02     0.1000000000E+01     0.2346894732E+00
   -6.8811902246E+02     0.1000000000E+01     0.2595341130E+00
   -6.8805012788E+02     0.1000000000E+01     0.2895375379E+00
   -6.8798123331E+02     0.1000000000E+01     0.3212487781E+00
   -6.8791233873E+02     0.1000000000E+01     0.3511246198E+00
   -6.8784344415E+02     0.1000000000E+01     0.3785462068E+00
   -6.8777454958E+02     0.1000000000E+01     0.4057086061E+00
   -6.8770565500E+02     0.1000000000E+01     0.4348897091E+00
   -6.8763676043E+02     0.1000000000E+01     0.4660100485E+00
   -6.8756786585E+02     0.1000000000E+01     0.4969855958E+00
   -6.8749897128E+02     0.1000000000E+01     0.5261056752E+00
   -6.8743007670E+02     0.1000000000E+01     0.5536264661E+00
   -6.8736118212E+02     0.1000000000E+01     0.5810486747E+00
   -6.8729228755E+02     0.1000000000E+01     0.6090858187E+00
   -6.8722339297E+02     0.1000000000E+01     0.6366191169E+00
   -6.8715449840E+02     0.1000000000E+01     0.6617141449E+00
   -6.8708560382E+02     0.1000000000E+01     0.6834353831E+00
   -6.8701670925E+02     0.1000000000E+01     0.7024884196E+00
   -6.8694781467E+02     0.1000000000E+01     0.7201337910E+00
   -6.8687892009E+02     0.1000000000E+01     0.7366509378E+00
   -6.8681002552E+02     0.1000000000E+01     0.7510583449E+00
   -6.8674113094E+02     0.1000000000E+01     0.7623456275E+00
   -6.8667223637E+02     0.1000000000E+01     0.7707880104E+00
   -6.8660334179E+02     0.1000000000E+01     0.7778894443E+00
   -6.8653444722E+02     0.1000000000E+01     0.7850243975E+00
   -6.8646555264E+02     0.1000000000E+01     0.7922735465E+00
   -6.8639665806E+02     0.1000000000E+01     0.7987352252E+00
   -6.8632776349E+02     0.1000000000E+01     0.8039003319E+00
   -6.8625886891E+02     0.1000000000E+01     0.8084816852E+00
   -6.8618997434E+02     0.1000000000E+01     0.8137471421E+00
   -6.8612107976E+02     0.1000000000E+01     0.8201062631E+00
   -6.8605218519E+02     0.1000000000E+01     0.8265669787E+00
   -6.8598329061E+02     0.1000000000E+01     0.8316875061E+00
   -6.8591439603E+02     0.1000000000E+01     0.8349311046E+00
   -6.8584550146E+02     0.1000000000E+01     0.8369234550E+00
   -6.8577660688E+02     0.1000000000E+01     0.8383823986E+00
   -6.8570771231E+02     0.1000000000E+01     0.8389724433E+00
   -6.8563881773E+02     0.1000000000E+01     0.8374181381E+00
   -6.8556992316E+02     0.1000000000E+01     0.8327667880E+00
   -6.8550102858E+02     0.1000000000E+01     0.8253893009E+00
   -6.8543213400E+02     0.1000000000E+01     0.8166114730E+00
   -6.8536323943E+02     0.1000000000E+01     0.8073712311E+00
   -6.8529434485E+02     0.1000000000E+01     0.7973940870E+00
   -6.8522545028E+02     0.1000000000E+01     0.7858297139E+00
   -6.8515655570E+02     0.1000000000E+01     0.7726225829E+00
   -6.8508766112E+02     0.1000000000E+01     0.7590294302E+00
   -6.8501876655E+02     0.1000000000E+01     0.7466238556E+00
   -6.8494987197E+02     0.1000000000E+01     0.7358334599E+00
   -6.8488097740E+02     0.1000000000E+01     0.7256734578E+00
   -6.8481208282E+02     0.1000000000E+01     0.7150151329E+00
   -6.8474318825E+02     0.1000000000E+01     0.7039356960E+00
   -6.8467429367E+02     0.1000000000E+01     0.6935972079E+00
   -6.8460539909E+02     0.1000000000E+01     0.6847713077E+00
   -6.8453650452E+02     0.1000000000E+01     0.6767128709E+00
   -6.8446760994E+02     0.1000000000E+01     0.6677575406E+00
   -6.8439871537E+02     0.1000000000E+01     0.6570195951E+00
   -6.8432982079E+02     0.1000000000E+01     0.6452911643E+00
   -6.8426092622E+02     0.1000000000E+01     0.6341349994E+00
   -6.8419203164E+02     0.1000000000E+01     0.6241596654E+00
   -6.8412313706E+02     0.1000000000E+01     0.6144528363E+00
   -6.8405424249E+02     0.1000000000E+01     0.6038745430E+00
   -6.8398534791E+02     0.1000000000E+01     0.5927267347E+00
   -6.8391645334E+02     0.1000000000E+01     0.5828431796E+00
   -6.8384755876E+02     0.1000000000E+01     0.5758762352E+00
   -6.8377866419E+02     0.1000000000E+01     0.5716441606E+00
   -6.8370976961E+02     0.1000000000E+01     0.5684788119E+00
   -6.8364087503E+02     0.1000000000E+01     0.5651752355E+00
   -6.8357198046E+02     0.1000000000E+01     0.5622504017E+00
   -6.8350308588E+02     0.1000000000E+01     0.5610725001E+00
   -6.8343419131E+02     0.1000000000E+01     0.5618724142E+00
